pair,direction,entry_price,exit_price,position_size,pnl,pips,entry_time,exit_time,duration,reason,confidence,risk_reward,balance_before,balance_after
EURUSD=X,long,1.0859763290405273,1.0843986604690552,26548.568031499843,-41.884841400886856,-15.77668571472124,2024-07-23 16:00:00+01:00,2024-07-24 03:00:00+01:00,0 days 11:00:00,Stop Loss,0.6639443635940552,2.0,1263.3408133027467,1221.4559719018598
EURUSD=X,short,1.0847517583847046,1.086330142211914,25678.94903918502,-40.53123786318473,-15.783838272094286,2024-07-24 12:00:00+01:00,2024-07-24 13:00:00+01:00,0 days 01:00:00,Stop Loss,0.558255672454834,2.0,1221.4559719018598,1180.924734038675
EURUSD=X,long,1.0851517583847046,1.0838108394622803,22251.503536823868,-29.837462144917748,-13.409189224242724,2024-07-24 18:00:00+01:00,2024-07-24 19:00:00+01:00,0 days 01:00:00,Stop Loss,0.7137889266014099,2.0,1180.924734038675,1151.0872718937574
EURUSD=X,long,1.0845634605407715,1.0860481594085694,20697.53647897416,30.729608976538582,14.846988677978956,2024-07-24 22:00:00+01:00,2024-07-25 16:00:00+01:00,0 days 18:00:00,Take Profit,0.6803745627403259,2.0,1151.0872718937574,1181.816880870296
EURUSD=X,short,1.0862840745925904,1.0850339796066284,23732.755968302143,29.668199239033246,12.500949859619581,2024-07-25 17:00:00+01:00,2024-07-25 21:00:00+01:00,0 days 04:00:00,Take Profit,0.6043277978897095,2.0,1181.816880870296,1211.4850801093294
EURUSD=X,long,1.0855049755096435,1.0833410356521607,22719.118139268827,-49.162805268425785,-21.63939857482866,2024-07-26 07:00:00+01:00,2024-07-29 09:00:00+01:00,3 days 02:00:00,Stop Loss,0.7264929413795471,2.0,1211.4850801093294,1162.3222748409037
EURUSD=X,long,1.0822168256759643,1.0833410356521607,25587.623617218796,28.765861737634275,11.242099761963331,2024-07-29 13:00:00+01:00,2024-07-30 10:00:00+01:00,0 days 21:00:00,Take Profit,0.7172321081161499,2.0,1162.3222748409037,1191.0881365785378
EURUSD=X,long,1.0806970264434814,1.0815828178405762,28628.78329801966,25.35912995467627,8.857913970947706,2024-07-30 13:00:00+01:00,2024-07-30 18:00:00+01:00,0 days 05:00:00,Take Profit,0.6664735674858093,2.0,1191.0881365785378,1216.4472665332141
EURUSD=X,long,1.081631746482849,1.0840459201812744,18631.510736770553,44.97970318264074,24.14173698425337,2024-07-30 19:00:00+01:00,2024-07-31 13:00:00+01:00,0 days 18:00:00,Take Profit,0.7698752284049988,2.0,1216.4472665332141,1261.426969715855
EURUSD=X,short,1.0843986604690552,1.0826854373931885,27741.6520546743,47.52763846273407,17.132230758667433,2024-07-31 14:00:00+01:00,2024-07-31 15:00:00+01:00,0 days 01:00:00,Take Profit,0.5836895108222961,2.0,1261.426969715855,1308.954608178589
EURUSD=X,long,1.0820997621536255,1.0801803205490113,20151.78126032117,-38.68016735814551,-19.194416046142138,2024-07-31 18:00:00+01:00,2024-08-01 08:00:00+01:00,0 days 14:00:00,Stop Loss,0.7526308298110962,2.0,1308.954608178589,1270.2744408204435
EURUSD=X,long,1.0789487030029297,1.0805305574417114,24691.76422317521,39.058776837782915,15.818544387817823,2024-08-01 11:00:00+01:00,2024-08-01 14:00:00+01:00,0 days 03:00:00,Take Profit,0.5941736698150635,2.0,1270.2744408204435,1309.3332176582264
EURUSD=X,long,1.079763856124878,1.0815828178405762,20215.58169001813,36.77136915471424,18.189617156982862,2024-08-01 15:00:00+01:00,2024-08-02 09:00:00+01:00,0 days 18:00:00,Take Profit,0.7037803530693054,2.0,1309.3332176582264,1346.1045868129406
EURUSD=X,short,1.096411499786377,1.099584307861328,17861.676418062845,-56.67167117139393,-31.728080749511278,2024-08-05 12:00:00+01:00,2024-08-05 13:00:00+01:00,0 days 01:00:00,Stop Loss,0.5366670489311218,2.0,1346.1045868129406,1289.4329156415467
EURUSD=X,long,1.0962105657577514,1.0926961038589478,10977.649572792297,-38.58053116199688,-35.14461898803667,2024-08-05 16:00:00+01:00,2024-08-06 08:00:00+01:00,0 days 16:00:00,Stop Loss,0.5826163291931152,2.0,1289.4329156415467,1250.8523844795498
EURUSD=X,long,1.0923800136566162,1.0943708751678467,18371.405646445197,36.57492440871066,19.908615112305128,2024-08-06 14:00:00+01:00,2024-08-08 07:00:00+01:00,1 days 17:00:00,Take Profit,0.5619282722473145,2.0,1250.8523844795498,1287.4273088882603
EURUSD=X,long,1.0935741331100464,1.0895995233535767,28894.207016837267,-114.84319711457616,-39.746097564696825,2024-08-08 12:00:00+01:00,2024-08-08 13:00:00+01:00,0 days 01:00:00,Stop Loss,0.5185746550559998,2.0,1287.4273088882603,1172.584111773684
EURUSD=X,long,1.0917838479995727,1.0960508916854859,14194.037799657106,60.566579370639154,42.6704368591313,2024-08-08 16:00:00+01:00,2024-08-13 14:00:00+01:00,4 days 22:00:00,Take Profit,0.769231379032135,2.0,1172.584111773684,1233.1506911443232
EURUSD=X,short,1.1019713018417359,1.1031006242752075,27701.323009177937,-31.28372551110864,-11.293224334716356,2024-08-14 09:00:00+01:00,2024-08-14 10:00:00+01:00,0 days 01:00:00,Stop Loss,0.5420281291007996,2.0,1233.1506911443232,1201.8669656332145
EURUSD=X,long,1.102857437324524,1.1013641689300537,20465.77376323597,-30.560893129017124,-14.932683944701708,2024-08-14 16:00:00+01:00,2024-08-14 20:00:00+01:00,0 days 04:00:00,Stop Loss,0.7556463479995728,2.0,1201.8669656332145,1171.3060725041973
EURUSD=X,long,1.1017641689300537,1.0958105657577515,19720.644169240637,-117.40888968583398,-59.53603172302202,2024-08-14 21:00:00+01:00,2024-08-15 13:00:00+01:00,0 days 16:00:00,Stop Loss,0.7738648056983948,2.0,1171.3060725041973,1053.8971828183633
EURUSD=X,long,1.0971723463058471,1.100273165512085,11374.573814014066,35.27049694526478,31.00819206237837,2024-08-15 14:00:00+01:00,2024-08-16 14:00:00+01:00,1 days 00:00:00,Take Profit,0.7283514142036438,2.0,1053.8971828183633,1089.167679763628
EURUSD=X,short,1.1086933944702149,1.1103243495941162,26006.945427110782,-42.416160901368414,-16.30955123901323,2024-08-20 00:00:00+01:00,2024-08-20 13:00:00+01:00,0 days 13:00:00,Stop Loss,0.5438768267631531,2.0,1089.167679763628,1046.7515188622597
EURUSD=X,short,1.1122708652496338,1.1147787239074707,19231.766983767848,-48.230553335743465,-25.0785865783687,2024-08-21 03:00:00+01:00,2024-08-21 16:00:00+01:00,0 days 13:00:00,Stop Loss,0.5259653329849243,2.0,1046.7515188622597,998.5209655265162
EURUSD=X,long,1.1155244972229004,1.1137578819274903,15425.610334656487,-27.25111915824045,-17.666152954101122,2024-08-21 21:00:00+01:00,2024-08-22 08:00:00+01:00,0 days 11:00:00,Stop Loss,0.7366883158683777,2.0,998.5209655265162,971.2698463682757
EURUSD=X,short,1.114130291748047,1.1120524074554443,15271.420263612275,31.732244291492748,20.77884292602583,2024-08-22 10:00:00+01:00,2024-08-22 15:00:00+01:00,0 days 05:00:00,Take Profit,0.5086011290550232,2.0,971.2698463682757,1003.0020906597684
EURUSD=X,long,1.1115580465316772,1.117867979812622,16178.016257308902,102.08220320166058,63.09933280944868,2024-08-22 19:00:00+01:00,2024-08-23 15:00:00+01:00,0 days 20:00:00,Take Profit,0.621120035648346,2.0,1003.0020906597684,1105.084293861429
EURUSD=X,short,1.11886898021698,1.1163960363388061,13995.038887532877,34.608945741729706,24.729438781738722,2024-08-26 03:00:00+01:00,2024-08-27 13:00:00+01:00,1 days 10:00:00,Take Profit,0.518518328666687,2.0,1105.084293861429,1139.6932396031586
EURUSD=X,long,1.1165206100463867,1.1182431314468384,23517.56877137413,40.509515495286635,17.225214004517042,2024-08-27 16:00:00+01:00,2024-08-27 18:00:00+01:00,0 days 02:00:00,Take Profit,0.6351795792579651,2.0,1139.6932396031586,1180.2027550984453
EURUSD=X,short,1.117867979812622,1.1165206100463867,23056.957134089247,31.066246943857365,13.473697662353956,2024-08-28 00:00:00+01:00,2024-08-28 05:00:00+01:00,0 days 05:00:00,Take Profit,0.5288152098655701,2.0,1180.2027550984453,1211.2690020423026
EURUSD=X,long,1.1120524074554443,1.113633785057068,20389.574924384895,32.243617092048055,15.813776016235792,2024-08-28 17:00:00+01:00,2024-08-29 04:00:00+01:00,0 days 11:00:00,Take Profit,0.5117467045783997,2.0,1211.2690020423026,1243.5126191343506
EURUSD=X,short,1.1137578819274903,1.1090933944702148,18376.113649975905,85.71515163378052,46.64487457275435,2024-08-29 05:00:00+01:00,2024-08-29 09:00:00+01:00,0 days 04:00:00,Take Profit,0.5551442503929138,2.0,1243.5126191343506,1329.2277707681312
EURUSD=X,long,1.1087245609283447,1.1070970628738404,22224.22415009835,-36.169881567153666,-16.274980545043505,2024-08-29 14:00:00+01:00,2024-08-29 15:00:00+01:00,0 days 01:00:00,Stop Loss,0.5044913291931152,2.0,1329.2277707681312,1293.0578892009776
EURUSD=X,long,1.1089703704833984,1.106239471244812,13015.294981236137,-35.543459154234924,-27.308992385863817,2024-08-29 18:00:00+01:00,2024-08-30 16:00:00+01:00,0 days 22:00:00,Stop Loss,0.7302807569503784,2.0,1293.0578892009776,1257.5144300467427
EURUSD=X,long,1.1054166223526,1.1070970628738404,21627.35576949774,36.343485002343726,16.804405212402784,2024-08-30 17:00:00+01:00,2024-09-02 10:00:00+01:00,2 days 17:00:00,Take Profit,0.6887129545211792,2.0,1257.5144300467427,1293.8579150490864
EURUSD=X,long,1.1054166223526,1.1041622493743897,31384.121647389158,-39.36739413935319,-12.543729782104052,2024-09-03 09:00:00+01:00,2024-09-03 10:00:00+01:00,0 days 01:00:00,Stop Loss,0.5044295191764832,2.0,1293.8579150490864,1254.4905209097333
EURUSD=X,long,1.1048061515808105,1.1029439304351807,23817.49634305052,-44.35344532599003,-18.622211456298388,2024-09-03 16:00:00+01:00,2024-09-03 18:00:00+01:00,0 days 02:00:00,Stop Loss,0.5364900231361389,2.0,1254.4905209097333,1210.1370755837434
EURUSD=X,long,1.1046842004776,1.109185371208191,16521.600749885285,74.36654571789173,45.011707305908644,2024-09-03 20:00:00+01:00,2024-09-04 15:00:00+01:00,0 days 19:00:00,Take Profit,0.7125130295753479,2.0,1210.1370755837434,1284.5036213016351
EURUSD=X,short,1.109308514404297,1.111187663269043,22997.7433919373,-43.216183386679944,-18.791488647460497,2024-09-05 13:00:00+01:00,2024-09-05 14:00:00+01:00,0 days 01:00:00,Stop Loss,0.5310978293418884,2.0,1284.5036213016351,1241.2874379149553
EURUSD=X,long,1.1088474657058716,1.1066068742752075,14807.637745994745,-33.177866242052886,-22.405914306640184,2024-09-06 14:00:00+01:00,2024-09-09 07:00:00+01:00,2 days 17:00:00,Stop Loss,0.6444640159606934,2.0,1241.2874379149553,1208.1095716729023
EURUSD=X,long,1.1045622493743896,1.1031873558044434,20647.85845673034,-28.388607825318743,-13.74893569946245,2024-09-09 11:00:00+01:00,2024-09-10 01:00:00+01:00,0 days 14:00:00,Stop Loss,0.6034390926361084,2.0,1208.1095716729023,1179.7209638475836
EURUSD=X,long,1.1039527322769165,1.1050166223526001,26799.379939373215,28.511594351974335,10.638900756836378,2024-09-10 02:00:00+01:00,2024-09-10 07:00:00+01:00,0 days 05:00:00,Take Profit,0.508801281452179,2.0,1179.7209638475836,1208.2325581995578
EURUSD=X,long,1.1043183471679687,1.103065643119812,25110.543090921183,-31.456078981410077,-12.527040481566942,2024-09-10 09:00:00+01:00,2024-09-10 12:00:00+01:00,0 days 03:00:00,Stop Loss,0.6173073649406433,2.0,1208.2325581995578,1176.7764792181479
EURUSD=X,long,1.103465643119812,1.102092776107788,24631.77805650917,-33.81615554127516,-13.728670120238817,2024-09-10 13:00:00+01:00,2024-09-10 14:00:00+01:00,0 days 01:00:00,Stop Loss,0.6065006256103516,2.0,1176.7764792181479,1142.9603236768728
EURUSD=X,short,1.1042842004776001,1.1022498275756836,21308.051558168623,43.348522682578924,20.34372901916548,2024-09-11 08:00:00+01:00,2024-09-11 13:00:00+01:00,0 days 05:00:00,Take Profit,0.5206635594367981,2.0,1142.9603236768728,1186.3088463594518
EURUSD=X,long,1.1017641689300537,1.1037965152740479,22117.97288980873,44.951381339165266,20.323463439941847,2024-09-11 14:00:00+01:00,2024-09-12 14:00:00+01:00,1 days 00:00:00,Take Profit,0.7224798798561096,2.0,1186.3088463594518,1231.260227698617
EURUSD=X,long,1.1088474657058716,1.1075877283096314,24583.72395324381,-30.969036402746955,-12.597373962401903,2024-09-13 16:00:00+01:00,2024-09-13 21:00:00+01:00,0 days 05:00:00,Stop Loss,0.5967689156532288,2.0,1231.260227698617,1200.29119129587
EURUSD=X,short,1.1123946044921875,1.1137857105255127,26272.954236525562,-36.5484651517063,-13.911060333251513,2024-09-16 09:00:00+01:00,2024-09-16 21:00:00+01:00,0 days 12:00:00,Stop Loss,0.5808645486831665,2.0,1200.29119129587,1163.7427261441637
EURUSD=X,short,1.1137578819274903,1.1150271560668945,26459.453036728522,-33.58429948230084,-12.692741394042528,2024-09-17 08:00:00+01:00,2024-09-17 09:00:00+01:00,0 days 01:00:00,Stop Loss,0.524237871170044,2.0,1163.7427261441637,1130.158426661863
EURUSD=X,short,1.1138819787979126,1.111805167388916,21134.08427466878,43.89150734032831,20.76811408996626,2024-09-17 12:00:00+01:00,2024-09-17 14:00:00+01:00,0 days 02:00:00,Take Profit,0.5453120470046997,2.0,1130.158426661863,1174.0499340021913
EURUSD=X,long,1.1121760274887085,1.1140061948776245,18272.59780326207,33.44191261030947,18.301673889160597,2024-09-17 16:00:00+01:00,2024-09-18 10:00:00+01:00,0 days 18:00:00,Take Profit,0.6994420289993286,2.0,1174.0499340021913,1207.4918466125007
EURUSD=X,long,1.1127946044921875,1.1151244972229004,23793.79226200141,55.43698362733076,23.298927307129347,2024-09-18 12:00:00+01:00,2024-09-18 19:00:00+01:00,0 days 07:00:00,Take Profit,0.5247966051101685,2.0,1207.4918466125007,1262.9288302398315
EURUSD=X,long,1.1121760274887085,1.117867979812622,9756.066358048074,55.53106457894721,56.91952323913618,2024-09-19 04:00:00+01:00,2024-09-19 10:00:00+01:00,0 days 06:00:00,Take Profit,0.5007654428482056,2.0,1262.9288302398315,1318.4598948187788
EURUSD=X,short,1.1169935796737671,1.113289919090271,12705.5945815424,47.05720984154069,37.03660583496138,2024-09-19 11:00:00+01:00,2024-09-19 13:00:00+01:00,0 days 02:00:00,Take Profit,0.5241806507110596,2.0,1318.4598948187788,1365.5171046603195
EURUSD=X,long,1.1134138967514038,1.1102941368103028,10278.118739381045,-32.0652631130008,-31.1975994110103,2024-09-19 15:00:00+01:00,2024-09-23 08:00:00+01:00,3 days 17:00:00,Stop Loss,0.5257991552352905,2.0,1365.5171046603195,1333.4518415473187
EURUSD=X,long,1.1097085144042969,1.1115286682128906,22368.620175680062,40.714329205752044,18.20153808593794,2024-09-23 09:00:00+01:00,2024-09-23 11:00:00+01:00,0 days 02:00:00,Take Profit,0.5102338194847107,2.0,1333.4518415473187,1374.1661707530707
EURUSD=X,short,1.1123946044921875,1.1156489517211914,13035.787669147816,-42.42297947897391,-32.54347229003862,2024-09-23 13:00:00+01:00,2024-09-24 15:00:00+01:00,1 days 02:00:00,Stop Loss,0.5478449463844299,2.0,1374.1661707530707,1331.7431912740967
EURUSD=X,short,1.1189942691802979,1.1203971769332886,26775.577299523753,-37.56366498430309,-14.029077529906786,2024-09-25 02:00:00+01:00,2024-09-25 04:00:00+01:00,0 days 02:00:00,Stop Loss,0.5437642931938171,2.0,1331.7431912740967,1294.1795262897936
EURUSD=X,short,1.1191194389343262,1.1176432039260864,26087.45915986028,38.51122048781153,14.762350082397901,2024-09-25 07:00:00+01:00,2024-09-25 15:00:00+01:00,0 days 08:00:00,Take Profit,0.5399653315544128,2.0,1294.1795262897936,1332.690746777605
EURUSD=X,long,1.1149029399871826,1.1126422021865845,16443.122274777856,-37.17358808644693,-22.607378005981005,2024-09-25 16:00:00+01:00,2024-09-25 20:00:00+01:00,0 days 04:00:00,Stop Loss,0.5761948823928833,2.0,1332.690746777605,1295.517158691158
EURUSD=X,long,1.1135378744125366,1.1166192625045777,16290.250591632226,50.19658418942037,30.813880920410597,2024-09-26 00:00:00+01:00,2024-09-26 15:00:00+01:00,0 days 15:00:00,Take Profit,0.5134031176567078,2.0,1295.517158691158,1345.7137428805784
EURUSD=X,short,1.1169935796737671,1.1137857105255127,15408.638507474427,49.428896084732536,32.078691482544386,2024-09-26 17:00:00+01:00,2024-09-27 08:00:00+01:00,0 days 15:00:00,Take Profit,0.5679517984390259,2.0,1345.7137428805784,1395.1426389653109
EURUSD=X,short,1.1162453029632569,1.1205227043151855,18803.305856037754,-80.42928588934411,-42.77401351928667,2024-09-27 12:00:00+01:00,2024-09-27 13:00:00+01:00,0 days 01:00:00,Stop Loss,0.5436219573020935,2.0,1395.1426389653109,1314.7133530759668
EURUSD=X,long,1.116271343421936,1.120624933052063,12213.064907944827,53.17067273529653,43.53589630126997,2024-09-27 16:00:00+01:00,2024-09-30 09:00:00+01:00,2 days 17:00:00,Take Profit,0.5262919068336487,2.0,1314.7133530759668,1367.8840258112632
EURUSD=X,short,1.1191194389343262,1.1149029399871826,15126.531903885229,63.78100584666612,42.16498947143599,2024-09-30 11:00:00+01:00,2024-09-30 16:00:00+01:00,0 days 05:00:00,Take Profit,0.5175140500068665,2.0,1367.8840258112632,1431.6650316579294
EURUSD=X,long,1.115400161933899,1.1116524074554444,15284.74818958986,-57.283483479585406,-37.47754478454546,2024-09-30 17:00:00+01:00,2024-10-01 08:00:00+01:00,0 days 15:00:00,Stop Loss,0.5271049737930298,2.0,1431.6650316579294,1374.381548178344
EURUSD=X,long,1.107619729232788,1.1056276891708374,20676.90196754631,-41.18921707637825,-19.920400619506395,2024-10-01 13:00:00+01:00,2024-10-01 17:00:00+01:00,0 days 04:00:00,Stop Loss,0.6620261669158936,2.0,1374.381548178344,1333.1923311019657
EURUSD=X,long,1.106639471244812,1.1036745641708374,18749.22903012387,-55.589721782983545,-29.649070739745653,2024-10-01 18:00:00+01:00,2024-10-02 15:00:00+01:00,0 days 21:00:00,Stop Loss,0.7621051073074341,2.0,1333.1923311019657,1277.602609318982
EURUSD=X,long,1.1054166223526,1.1036745641708374,17937.603311165774,-31.24834860942916,-17.420581817626513,2024-10-02 16:00:00+01:00,2024-10-03 03:00:00+01:00,0 days 11:00:00,Stop Loss,0.7023082971572876,2.0,1277.602609318982,1246.354260709553
EURUSD=X,short,1.1044061515808106,1.1023713018417358,22448.915373839154,45.68016959096777,20.34849739074751,2024-10-03 11:00:00+01:00,2024-10-03 15:00:00+01:00,0 days 04:00:00,Take Profit,0.5195170640945435,2.0,1246.354260709553,1292.0344303005209
EURUSD=X,long,1.1021283533096313,1.1036745641708374,23041.847218771964,35.62755443191675,15.462108612060987,2024-10-03 16:00:00+01:00,2024-10-04 00:00:00+01:00,0 days 08:00:00,Take Profit,0.6905397772789001,2.0,1292.0344303005209,1327.6619847324375
EURUSD=X,short,1.1034310195922852,1.0965709354400635,21481.71728354805,147.36638829937547,68.60084152221724,2024-10-04 06:00:00+01:00,2024-10-04 13:00:00+01:00,0 days 07:00:00,Take Profit,0.518574595451355,2.0,1327.6619847324375,1475.028373031813
EURUSD=X,long,1.0978948738098144,1.0960508916854859,17944.57921656807,-33.08948330394948,-18.439821243285692,2024-10-04 14:00:00+01:00,2024-10-04 16:00:00+01:00,0 days 02:00:00,Stop Loss,0.5363389253616333,2.0,1475.028373031813,1441.9388897278636
EURUSD=X,long,1.0972927476882934,1.09485033493042,15319.241830963403,-37.415911688894276,-24.42412757873491,2024-10-04 18:00:00+01:00,2024-10-09 15:00:00+01:00,4 days 21:00:00,Stop Loss,0.6343125104904175,2.0,1441.9388897278636,1404.5229780389693
EURUSD=X,long,1.0954903032302856,1.0942511890411377,27444.779134217086,-34.007215243238754,-12.391141891479052,2024-10-09 16:00:00+01:00,2024-10-09 17:00:00+01:00,0 days 01:00:00,Stop Loss,0.7101520299911499,2.0,1404.5229780389693,1370.5157627957306
EURUSD=X,long,1.0944115783691406,1.0932937000274658,31747.414914338464,-35.48974753690125,-11.178783416747606,2024-10-09 20:00:00+01:00,2024-10-10 12:00:00+01:00,0 days 16:00:00,Stop Loss,0.7315800786018372,2.0,1370.5157627957306,1335.0260152588294
EURUSD=X,long,1.0927379991531372,1.0907883975982666,27015.678286553666,-52.66980839334789,-19.496015548705614,2024-10-10 15:00:00+01:00,2024-10-10 17:00:00+01:00,0 days 02:00:00,Stop Loss,0.6728154420852661,2.0,1335.0260152588294,1282.3562068654815
EURUSD=X,long,1.0928573276519775,1.0950903032302857,20048.557543342118,44.76793937458858,22.329755783081495,2024-10-10 19:00:00+01:00,2024-10-11 09:00:00+01:00,0 days 14:00:00,Take Profit,0.7476062774658203,2.0,1282.3562068654815,1327.12414624007
EURUSD=X,short,1.0940115783691406,1.0919030572891235,19720.102709155748,41.58025226235789,21.08521080017134,2024-10-11 10:00:00+01:00,2024-10-14 12:00:00+01:00,3 days 02:00:00,Take Profit,0.6636624932289124,2.0,1327.12414624007,1368.704398502428
EURUSD=X,long,1.0915456678390503,1.0901936624526978,30862.402185812283,-41.72613399099522,-13.52005386352495,2024-10-14 13:00:00+01:00,2024-10-14 17:00:00+01:00,0 days 04:00:00,Stop Loss,0.6631821393966675,2.0,1368.704398502428,1326.9782645114326
EURUSD=X,long,1.0909504558563232,1.0897182558059693,29011.917276504693,-35.748485928974,-12.322000503539599,2024-10-14 18:00:00+01:00,2024-10-15 04:00:00+01:00,0 days 10:00:00,Stop Loss,0.7439586520195007,2.0,1326.9782645114326,1291.2297785824585
EURUSD=X,short,1.0912647579193115,1.0896432067871094,22600.243845199613,36.647450995229065,16.215511322021925,2024-10-15 09:00:00+01:00,2024-10-15 17:00:00+01:00,0 days 08:00:00,Take Profit,0.5320948958396912,2.0,1291.2297785824585,1327.8772295776876
EURUSD=X,long,1.0890501405715942,1.087820920753479,28915.00208724579,-35.54289360648462,-12.292198181151903,2024-10-15 18:00:00+01:00,2024-10-16 07:00:00+01:00,0 days 13:00:00,Stop Loss,0.7055289149284363,2.0,1327.8772295776876,1292.334335971203
EURUSD=X,long,1.0877475406646728,1.0864022109985352,28202.503327915583,-37.94166438639067,-13.453296661376513,2024-10-16 16:00:00+01:00,2024-10-16 18:00:00+01:00,0 days 02:00:00,Stop Loss,0.723559558391571,2.0,1292.334335971203,1254.3926715848124
EURUSD=X,long,1.086330142211914,1.0851049755096436,28220.960441817308,-34.57538103940652,-12.251667022704638,2024-10-16 20:00:00+01:00,2024-10-17 07:00:00+01:00,0 days 11:00:00,Stop Loss,0.7512160539627075,2.0,1254.3926715848124,1219.817290545406
EURUSD=X,short,1.08652034740448,1.0847986604690552,27408.982606340032,47.189687266622556,17.216869354248487,2024-10-17 11:00:00+01:00,2024-10-17 13:00:00+01:00,0 days 02:00:00,Take Profit,0.554862916469574,2.0,1219.817290545406,1267.0069778120285
EURUSD=X,long,1.0840934183120727,1.0826369855880738,21200.221332330868,-30.876696104427918,-14.564327239989794,2024-10-17 16:00:00+01:00,2024-10-17 17:00:00+01:00,0 days 01:00:00,Stop Loss,0.7268431782722473,2.0,1267.0069778120285,1236.1302817076005
EURUSD=X,long,1.0832715894699096,1.0860481594085694,20324.705561976014,56.43296647549245,27.76569938659712,2024-10-17 20:00:00+01:00,2024-10-18 13:00:00+01:00,0 days 17:00:00,Take Profit,0.7490596175193787,2.0,1236.1302817076005,1292.563248183093
EURUSD=X,short,1.086874637413025,1.0857406522750854,30491.09486008933,34.57644841084469,11.339851379394972,2024-10-18 21:00:00+01:00,2024-10-21 07:00:00+01:00,2 days 10:00:00,Take Profit,0.5673274397850037,2.0,1292.563248183093,1327.1396965939377
