pair,direction,entry_price,exit_price,position_size,pnl,pips,entry_time,exit_time,duration,reason,confidence,risk_reward,balance_before,balance_after
USDJPY=X,short,148.90599487304686,148.1209979248047,68.87867938769352,54.069553118290074,78.4996948242167,2025-07-16 05:00:00+01:00,2025-07-16 16:00:00+01:00,0 days 11:00:00,Take Profit,0.5496251583099365,2.0,964.3351435954143,1018.4046967137043
USDJPY=X,long,148.06400634765626,147.66099975585936,70.61503681900292,-28.458325318038654,-40.300659179689546,2025-07-16 17:00:00+01:00,2025-07-16 18:00:00+01:00,0 days 01:00:00,Stop Loss,0.5066649913787842,2.0,1018.4046967137043,989.9463713956657
USDJPY=X,short,148.46199462890624,148.79999877929689,64.51382477077819,-21.805940530097857,-33.800415039064546,2025-07-17 06:00:00+01:00,2025-07-18 08:00:00+01:00,1 days 02:00:00,Stop Loss,0.540008544921875,2.0,989.9463713956657,968.1404308655679
USDJPY=X,long,148.52300598144532,148.23799560546874,96.45652346254015,-27.491110017452662,-28.501037597658296,2025-07-18 12:00:00+01:00,2025-07-18 14:00:00+01:00,0 days 02:00:00,Stop Loss,0.5362485647201538,2.0,968.1404308655679,940.6493208481152
USDJPY=X,short,148.66699645996093,148.31600524902345,89.45049607979796,31.39633793800655,35.099121093747954,2025-07-18 17:00:00+01:00,2025-07-21 06:00:00+01:00,2 days 13:00:00,Take Profit,0.5104447603225708,2.0,940.6493208481152,972.0456587861217
USDJPY=X,long,147.28899719238282,147.61900756835936,95.29357050791411,31.447867031463854,33.001037597654204,2025-07-21 16:00:00+01:00,2025-07-22 05:00:00+01:00,0 days 13:00:00,Take Profit,0.5317664742469788,2.0,972.0456587861217,1003.4935258175856
USDJPY=X,short,147.75299499511718,147.4520068359375,110.1478195427751,33.15318944183403,30.098815917966704,2025-07-22 06:00:00+01:00,2025-07-22 10:00:00+01:00,0 days 04:00:00,Take Profit,0.5140854716300964,2.0,1003.4935258175856,1036.6467152594196
USDJPY=X,short,147.51500366210936,147.21200134277345,113.25651062367466,34.31698539886635,30.300231933591704,2025-07-22 11:00:00+01:00,2025-07-22 12:00:00+01:00,0 days 01:00:00,Take Profit,0.5572577118873596,2.0,1036.6467152594196,1070.963700658286
USDJPY=X,long,146.467998046875,146.90799377441405,96.9998299871799,42.6795107663726,43.999572753904204,2025-07-22 15:00:00+01:00,2025-07-23 03:00:00+01:00,0 days 12:00:00,Take Profit,0.5055946111679077,2.0,1070.963700658286,1113.6432114246586
USDJPY=X,short,146.9050030517578,146.22199584960939,75.05067398818174,51.26015086002099,68.3007202148417,2025-07-23 04:00:00+01:00,2025-07-23 12:00:00+01:00,0 days 08:00:00,Take Profit,0.5139179229736328,2.0,1113.6432114246586,1164.9033622846796
USDJPY=X,long,145.95299865722657,146.39600036621093,97.34342440442248,43.12330336954848,44.300170898435454,2025-07-24 02:00:00+01:00,2025-07-24 08:00:00+01:00,0 days 06:00:00,Take Profit,0.5376100540161133,2.0,1164.9033622846796,1208.026665654228
USDJPY=X,short,146.907001953125,147.22399475097657,82.8122809512582,-26.250896635210687,-31.699279785158296,2025-07-24 16:00:00+01:00,2025-07-25 01:00:00+01:00,0 days 09:00:00,Stop Loss,0.5339829921722412,2.0,1208.026665654228,1181.7757690190174
USDJPY=X,short,147.34000061035155,146.95299865722657,109.87619688870276,42.52230279787277,38.700195312497954,2025-07-25 02:00:00+01:00,2025-07-25 06:00:00+01:00,0 days 04:00:00,Take Profit,0.5332948565483093,2.0,1181.7757690190174,1224.2980718168901
USDJPY=X,short,147.36400268554686,147.77399780273439,112.94012460587332,-46.304899622958196,-40.999511718752046,2025-07-25 08:00:00+01:00,2025-07-25 09:00:00+01:00,0 days 01:00:00,Stop Loss,0.5417793989181519,2.0,1224.2980718168901,1177.993172193932
USDJPY=X,short,147.83600280761718,148.31200744628907,105.19706398146374,-50.074290429840914,-47.600463867189546,2025-07-25 13:00:00+01:00,2025-07-28 08:00:00+01:00,2 days 19:00:00,Stop Loss,0.5628691911697388,2.0,1177.993172193932,1127.918881764091
USDJPY=X,short,148.25000427246093,148.50599243164064,105.27074802410753,-26.948065002162167,-25.598815917970796,2025-07-28 09:00:00+01:00,2025-07-28 17:00:00+01:00,0 days 08:00:00,Stop Loss,0.5348939895629883,2.0,1127.918881764091,1100.970816761929
USDJPY=X,long,148.25500061035157,148.6969952392578,103.50268745377456,45.747631931928545,44.199462890622954,2025-07-29 06:00:00+01:00,2025-07-29 12:00:00+01:00,0 days 06:00:00,Take Profit,0.5850064158439636,2.0,1100.970816761929,1146.7184486938575
USDJPY=X,short,148.53400085449218,148.07599975585939,113.39523231909205,51.93514098186484,45.800109863279204,2025-07-29 14:00:00+01:00,2025-07-30 01:00:00+01:00,0 days 11:00:00,Take Profit,0.5160216093063354,2.0,1146.7184486938575,1198.6535896757223
USDJPY=X,long,148.06400634765626,148.8270001220703,129.49367454030775,98.80286750025294,76.2993774414042,2025-07-30 03:00:00+01:00,2025-07-30 13:00:00+01:00,0 days 10:00:00,Take Profit,0.575276255607605,2.0,1198.6535896757223,1297.4564571759752
USDJPY=X,short,149.3270001220703,148.85299255371095,108.45344306652116,51.40775282816139,47.400756835935454,2025-07-30 19:00:00+01:00,2025-07-31 03:00:00+01:00,0 days 08:00:00,Take Profit,0.5316657423973083,2.0,1297.4564571759752,1348.8642100041366
USDJPY=X,long,148.7649951171875,149.6080059814453,76.44142063110449,64.44094807132082,84.3010864257792,2025-07-31 04:00:00+01:00,2025-07-31 09:00:00+01:00,0 days 05:00:00,Take Profit,0.5413927435874939,2.0,1348.8642100041366,1413.3051580754575
USDJPY=X,short,150.64099548339843,150.73299743652345,110.66962775119457,-10.181821904728867,-9.200195312502046,2025-07-31 18:00:00+01:00,2025-07-31 23:00:00+01:00,0 days 05:00:00,End of Period,0.5278978943824768,2.0,1413.3051580754575,1403.1233361707286
