pair,direction,entry_price,exit_price,position_size,pnl,pips,entry_time,exit_time,duration,reason,confidence,risk_reward,balance_before,balance_after
EURUSD=X,short,1.0490078065872193,1.0449137355804443,41839.63102084614,171.29442029660783,40.940710067749464,2025-01-27 17:00:00+00:00,2025-01-27 23:00:00+00:00,0 days 06:00:00,Take Profit,0.5683714747428894,2.0,3662.804327275015,3834.098747571623
EURUSD=X,long,1.0428441431045532,1.0403826568603516,57677.63823574331,-141.97271311531932,-24.61486244201616,2025-01-28 08:00:00+00:00,2025-01-29 09:00:00+00:00,1 days 01:00:00,Stop Loss,0.5620105862617493,2.0,3834.098747571623,3692.1260344563034
EURUSD=X,long,1.0407826568603515,1.0388689373016358,66707.59785918519,-127.65963473806934,-19.137195587157763,2025-01-29 10:00:00+00:00,2025-01-29 13:00:00+00:00,0 days 03:00:00,Stop Loss,0.5242528915405273,2.0,3692.1260344563034,3564.4663997182342
EURUSD=X,long,1.0404579307556152,1.0457157228469849,45904.342603173,241.35548949848695,52.57792091369673,2025-01-29 14:00:00+00:00,2025-01-30 13:00:00+00:00,0 days 23:00:00,Take Profit,0.5683214664459229,2.0,3564.4663997182342,3805.821889216721
EURUSD=X,long,1.0391610528945923,1.0369291637420655,50815.50003836971,-113.41456331586313,-22.318891525268114,2025-01-31 00:00:00+00:00,2025-01-31 14:00:00+00:00,0 days 14:00:00,Stop Loss,0.5276175141334534,2.0,3805.821889216721,3692.407325900858
EURUSD=X,short,1.0421181056976319,1.0374368097305298,39254.120505137915,183.76015601284178,46.81295967102095,2025-01-31 17:00:00+00:00,2025-01-31 18:00:00+00:00,0 days 01:00:00,Take Profit,0.5592333674430847,2.0,3692.407325900858,3876.1674819136997
EURUSD=X,long,1.0233225490570068,1.0314723585128784,34873.667638068575,284.2137462776556,81.49809455871626,2025-02-03 00:00:00+00:00,2025-02-03 15:00:00+00:00,0 days 15:00:00,Take Profit,0.5140523314476013,2.0,3876.1674819136997,4160.381228191355
EURUSD=X,long,1.0279491807937622,1.0360694263458252,19175.874334981174,155.71280827555054,81.20245552063032,2025-02-03 16:00:00+00:00,2025-02-04 14:00:00+00:00,0 days 22:00:00,Take Profit,0.5225234031677246,2.0,4160.381228191355,4316.094036466906
EURUSD=X,short,1.040599379348755,1.0429528619766235,62906.13887690325,-148.04850503308188,-23.534826278686083,2025-02-05 09:00:00+00:00,2025-02-05 10:00:00+00:00,0 days 01:00:00,Stop Loss,0.5493183732032776,2.0,4316.094036466906,4168.045531433824
EURUSD=X,short,1.0417923067092896,1.0391610528945923,54968.77492035728,144.6367986984279,26.312538146973097,2025-02-05 18:00:00+00:00,2025-02-06 04:00:00+00:00,0 days 10:00:00,Take Profit,0.5202266573905945,2.0,4168.045531433824,4312.682330132252
EURUSD=X,long,1.038621630859375,1.0364991758346558,76223.03857686644,-161.77997122683516,-21.224550247191942,2025-02-06 07:00:00+00:00,2025-02-06 08:00:00+00:00,0 days 01:00:00,Stop Loss,0.5150678753852844,2.0,4312.682330132252,4150.902358905417
EURUSD=X,long,1.0368991758346557,1.0390849445343018,75954.5061867102,166.0189822199827,21.8576869964604,2025-02-06 11:00:00+00:00,2025-02-06 18:00:00+00:00,0 days 07:00:00,Take Profit,0.5310674905776978,2.0,4150.902358905417,4316.9213411253995
EURUSD=X,short,1.0383295152664185,1.0403498079299927,67778.1992051202,-136.93179860437328,-20.202926635741747,2025-02-06 21:00:00+00:00,2025-02-07 08:00:00+00:00,0 days 11:00:00,Stop Loss,0.6524954438209534,2.0,4316.9213411253995,4179.989542521026
EURUSD=X,short,1.0391929481506348,1.0372217561721802,68174.95274371238,134.38591997992958,19.71191978454634,2025-02-07 09:00:00+00:00,2025-02-07 13:00:00+00:00,0 days 04:00:00,Take Profit,0.5168989300727844,2.0,4179.989542521026,4314.375462500956
EURUSD=X,long,1.0315531160354614,1.0293480489730835,60718.67105378943,-133.88874161206863,-22.050670623778856,2025-02-10 00:00:00+00:00,2025-02-11 02:00:00+00:00,1 days 02:00:00,Stop Loss,0.5111017823219299,2.0,4314.375462500956,4180.486720888887
EURUSD=X,long,1.0302782918930053,1.0318981740951538,82214.04500286003,133.17706826676726,16.198822021484816,2025-02-11 03:00:00+00:00,2025-02-11 08:00:00+00:00,0 days 05:00:00,Take Profit,0.5289600491523743,2.0,4180.486720888887,4313.663789155655
EURUSD=X,short,1.03596201877594,1.0378672744750976,79250.85357973992,-150.99314044590957,-19.052556991576708,2025-02-11 19:00:00+00:00,2025-02-12 07:00:00+00:00,0 days 12:00:00,Stop Loss,0.6687543392181396,2.0,4313.663789155655,4162.670648709745
EURUSD=X,short,1.0371444557189942,1.033898558807373,78220.96861224357,253.89720044249535,32.45896911621138,2025-02-12 08:00:00+00:00,2025-02-12 13:00:00+00:00,0 days 05:00:00,Take Profit,0.5424017310142517,2.0,4162.670648709745,4416.56784915224
EURUSD=X,long,1.0353966619491577,1.0393010709762573,46080.190048246615,179.9159099948417,39.044090270996534,2025-02-12 14:00:00+00:00,2025-02-12 16:00:00+00:00,0 days 02:00:00,Take Profit,0.5476244688034058,2.0,4416.56784915224,4596.483759147082
EURUSD=X,short,1.0400579307556153,1.0439324047088623,36559.196320597795,-141.6476538958007,-38.74473953247026,2025-02-13 01:00:00+00:00,2025-02-13 04:00:00+00:00,0 days 03:00:00,Stop Loss,0.5378342270851135,2.0,4596.483759147082,4454.836105251282
EURUSD=X,short,1.0432056520462036,1.0407826568603515,64861.16684767977,157.15829502067757,24.22995185852095,2025-02-13 06:00:00+00:00,2025-02-13 11:00:00+00:00,0 days 05:00:00,Take Profit,0.49920257925987244,2.0,4454.836105251282,4611.994400271959
EURUSD=X,long,1.0393769409179687,1.0435324047088623,38309.892019279156,159.1953691191582,41.55463790893599,2025-02-13 12:00:00+00:00,2025-02-13 15:00:00+00:00,0 days 03:00:00,Take Profit,0.49223512411117554,2.0,4611.994400271959,4771.189769391118
EURUSD=X,short,1.0507721040725708,1.0478689338684082,62143.36706540025,180.41277165061203,29.031702041626417,2025-02-14 14:00:00+00:00,2025-02-17 08:00:00+00:00,2 days 18:00:00,Take Profit,0.5668092370033264,2.0,4771.189769391118,4951.60254104173
EURUSD=X,long,1.0478689338684082,1.0458251569747925,66731.50962012488,-136.3843174377036,-20.437768936156786,2025-02-17 09:00:00+00:00,2025-02-18 04:00:00+00:00,0 days 19:00:00,Stop Loss,0.6327890157699585,2.0,4951.60254104173,4815.218223604026
EURUSD=X,long,1.0460062887191772,1.0445137355804444,99800.78403751759,-148.9579734631978,-14.925531387328661,2025-02-18 05:00:00+00:00,2025-02-18 13:00:00+00:00,0 days 08:00:00,Stop Loss,0.6901920437812805,2.0,4815.218223604026,4666.260250140828
EURUSD=X,long,1.0450229312896728,1.0430968139648438,92512.07198006417,-178.1891045966344,-19.261173248290575,2025-02-18 17:00:00+00:00,2025-02-19 09:00:00+00:00,0 days 16:00:00,Stop Loss,0.5419577360153198,2.0,4666.260250140828,4488.071145544194
EURUSD=X,long,1.0429528619766235,1.040599379348755,93911.20616799823,-221.01839227857113,-23.534826278686083,2025-02-19 15:00:00+00:00,2025-02-19 16:00:00+00:00,0 days 01:00:00,Stop Loss,0.5444566011428833,2.0,4488.071145544194,4267.052753265623
EURUSD=X,short,1.0426615808486939,1.044150319290161,67550.66344415888,-100.56526941593523,-14.887384414672411,2025-02-19 19:00:00+00:00,2025-02-20 02:00:00+00:00,0 days 07:00:00,Stop Loss,0.6402425169944763,2.0,4267.052753265623,4166.487483849688
EURUSD=X,short,1.0504409406661988,1.0480885173797607,71446.74380426109,168.072983865316,23.524232864380323,2025-02-20 20:00:00+00:00,2025-02-21 08:00:00+00:00,0 days 12:00:00,Take Profit,0.6003303527832031,2.0,4166.487483849688,4334.560467715004
EURUSD=X,long,1.0469915534973144,1.0504409406661988,51405.145357987305,177.31624881247484,34.493871688843214,2025-02-21 10:00:00+00:00,2025-02-24 00:00:00+00:00,2 days 14:00:00,Take Profit,0.5937828421592712,2.0,4334.560467715004,4511.8767165274785
EURUSD=X,short,1.0520992610931397,1.0495179559707641,73890.26932976265,190.73333071462403,25.813051223755323,2025-02-24 03:00:00+00:00,2025-02-24 07:00:00+00:00,0 days 04:00:00,Take Profit,0.5042466521263123,2.0,4511.8767165274785,4702.610047242102
EURUSD=X,long,1.0472107793807983,1.0507721040725708,45034.97529500693,160.38416951147295,35.61324691772505,2025-02-24 13:00:00+00:00,2025-02-25 18:00:00+00:00,1 days 05:00:00,Take Profit,0.6021869778633118,2.0,4702.610047242102,4862.9942167535755
EURUSD=X,short,1.052320751953125,1.0509513284683227,91807.18508926114,125.72291533482485,13.694234848022901,2025-02-26 00:00:00+00:00,2025-02-26 03:00:00+00:00,0 days 03:00:00,Take Profit,0.5315531492233276,2.0,4862.9942167535755,4988.717132088401
EURUSD=X,short,1.0497789714813233,1.0480885173797607,89620.05945340291,151.498597085284,16.90454101562544,2025-02-26 04:00:00+00:00,2025-02-26 12:00:00+00:00,0 days 08:00:00,Take Profit,0.5386318564414978,2.0,4988.717132088401,5140.215729173685
EURUSD=X,long,1.048857774925232,1.0506617162704468,89845.88934620985,162.07671448922974,18.039413452148878,2025-02-26 13:00:00+00:00,2025-02-26 15:00:00+00:00,0 days 02:00:00,Take Profit,0.5363136529922485,2.0,5140.215729173685,5302.292443662915
EURUSD=X,long,1.0400253202438354,1.0384372804641724,85027.92455650088,-135.0277265779114,-15.880397796630419,2025-02-27 22:00:00+00:00,2025-02-28 02:00:00+00:00,0 days 04:00:00,Stop Loss,0.6294344067573547,2.0,5302.292443662915,5167.264717085003
EURUSD=X,long,1.0392689373016357,1.0410328243255615,86304.421327138,152.23124888636596,17.638870239258253,2025-02-28 03:00:00+00:00,2025-02-28 14:00:00+00:00,0 days 11:00:00,Take Profit,0.5482094883918762,2.0,5167.264717085003,5319.4959659713695
EURUSD=X,short,1.040274534034729,1.036791649055481,92647.79897685171,322.6816274168735,34.82884979248091,2025-02-28 15:00:00+00:00,2025-02-28 18:00:00+00:00,0 days 03:00:00,Take Profit,0.5138495564460754,2.0,5319.4959659713695,5642.177593388243
EURUSD=X,long,1.0372217561721802,1.0410328243255615,90732.78288704847,345.78881932849856,38.11068153381392,2025-02-28 19:00:00+00:00,2025-03-03 00:00:00+00:00,2 days 05:00:00,Take Profit,0.6014941930770874,2.0,5642.177593388243,5987.966412716742
EURUSD=X,short,1.0483477447509766,1.0501789714813232,86807.20938891085,-158.963682219771,-18.312267303466356,2025-03-03 14:00:00+00:00,2025-03-03 16:00:00+00:00,0 days 02:00:00,Stop Loss,0.5418347716331482,2.0,5987.966412716742,5829.002730496971
EURUSD=X,long,1.0526100065231323,1.0591219995498657,57277.75912569749,372.9923680134599,65.11993026733442,2025-03-04 14:00:00+00:00,2025-03-04 18:00:00+00:00,0 days 04:00:00,Take Profit,0.5361461639404297,2.0,5829.002730496971,6201.995098510431
EURUSD=X,short,1.0795970294952393,1.0819828178405761,70158.8260281752,-167.38410946053745,-23.8578834533687,2025-03-06 00:00:00+00:00,2025-03-06 01:00:00+00:00,0 days 01:00:00,Stop Loss,0.5356633067131042,2.0,6201.995098510431,6034.610989049893
EURUSD=X,short,1.080063614654541,1.0830369855880737,66982.18417304913,-199.16287948467638,-29.733709335326708,2025-03-06 11:00:00+00:00,2025-03-06 13:00:00+00:00,0 days 02:00:00,Stop Loss,0.5447754859924316,2.0,6034.610989049893,5835.448109565216
EURUSD=X,short,1.0819340084075928,1.0856227542877197,59460.52000270646,-219.3347481901871,-36.88745880126909,2025-03-06 16:00:00+00:00,2025-03-07 08:00:00+00:00,0 days 16:00:00,Stop Loss,0.546759843826294,2.0,5835.448109565216,5616.113361375029
EURUSD=X,short,1.0862840745925904,1.083623614501953,65224.021800702685,173.5259069516235,26.60460090637251,2025-03-07 09:00:00+00:00,2025-03-07 22:00:00+00:00,0 days 13:00:00,Take Profit,0.5547116994857788,2.0,5616.113361375029,5789.639268326652
EURUSD=X,short,1.0866383646011353,1.0828026201248169,55625.823376077184,213.36644475545117,38.357444763184034,2025-03-10 00:00:00+00:00,2025-03-10 07:00:00+00:00,0 days 07:00:00,Take Profit,0.5400012731552124,2.0,5789.639268326652,6003.005713082103
EURUSD=X,short,1.0860481594085694,1.089880790901184,47511.34321122763,-182.09347024777674,-38.32631492614702,2025-03-10 10:00:00+00:00,2025-03-11 07:00:00+00:00,0 days 21:00:00,Stop Loss,0.5234488844871521,2.0,6003.005713082103,5820.912242834326
EURUSD=X,short,1.0926961038589478,1.089761939239502,66662.3965080119,195.59844528127874,29.34164619445845,2025-03-11 15:00:00+00:00,2025-03-12 06:00:00+00:00,0 days 15:00:00,Take Profit,0.5346844792366028,2.0,5820.912242834326,6016.510688115605
EURUSD=X,long,1.0908314849853515,1.0884130332946778,90305.57680780414,-218.3996749081052,-24.18451690673784,2025-03-12 07:00:00+00:00,2025-03-12 12:00:00+00:00,0 days 05:00:00,Stop Loss,0.5235845446586609,2.0,6016.510688115605,5798.1110132075
EURUSD=X,long,1.0884576704025268,1.0912647579193115,78498.79835111587,220.35299693401768,28.07087516784712,2025-03-12 13:00:00+00:00,2025-03-12 14:00:00+00:00,0 days 01:00:00,Take Profit,0.5289734601974487,2.0,5798.1110132075,6018.464010141518
EURUSD=X,long,1.0838584568023681,1.086874637413025,80658.54594112471,243.28074235138968,30.161806106567823,2025-03-13 12:00:00+00:00,2025-03-13 14:00:00+00:00,0 days 02:00:00,Take Profit,0.5226351618766785,2.0,6018.464010141518,6261.7447524929075
EURUSD=X,short,1.0873475406646729,1.0843283798217773,68662.7758541485,207.30396422335932,30.19160842895552,2025-03-13 16:00:00+00:00,2025-03-14 06:00:00+00:00,0 days 14:00:00,Take Profit,0.5583428144454956,2.0,6261.7447524929075,6469.048716716266
EURUSD=X,long,1.0843283798217773,1.0897182558059693,77024.27710752402,415.1513013815886,53.898759841919386,2025-03-14 07:00:00+00:00,2025-03-14 10:00:00+00:00,0 days 03:00:00,Take Profit,0.5001747608184814,2.0,6469.048716716266,6884.200018097855
EURUSD=X,short,1.0895995233535767,1.092141475868225,65114.91076266275,-165.51901115425633,-25.419525146483934,2025-03-14 11:00:00+00:00,2025-03-17 14:00:00+00:00,3 days 03:00:00,Stop Loss,0.5146685242652893,2.0,6884.200018097855,6718.681006943599
EURUSD=X,long,1.0913074876785278,1.0934132669448853,116607.29505696344,245.54922423698105,21.05779266357466,2025-03-18 03:00:00+00:00,2025-03-18 07:00:00+00:00,0 days 04:00:00,Take Profit,0.5154867172241211,2.0,6718.681006943599,6964.23023118058
EURUSD=X,short,1.0953302715301514,1.0939328338623047,128258.9534110807,179.2338927352422,13.974376678467237,2025-03-18 08:00:00+00:00,2025-03-18 10:00:00+00:00,0 days 02:00:00,Take Profit,0.5388139486312866,2.0,6964.23023118058,7143.464123915822
EURUSD=X,long,1.0916647579193115,1.0940115783691406,92087.03460279302,216.11173596995883,23.468204498291456,2025-03-18 12:00:00+00:00,2025-03-18 16:00:00+00:00,0 days 04:00:00,Take Profit,0.5027819275856018,2.0,7143.464123915822,7359.575859885781
EURUSD=X,short,1.0936525199890137,1.0896432067871094,89132.57571808723,357.3604125462654,40.09313201904341,2025-03-19 00:00:00+00:00,2025-03-19 07:00:00+00:00,0 days 07:00:00,Take Profit,0.5229599475860596,2.0,7359.575859885781,7716.936272432046
EURUSD=X,short,1.0909074876785279,1.088220920753479,89444.73494710028,240.2992665286426,26.865669250488722,2025-03-19 11:00:00+00:00,2025-03-19 15:00:00+00:00,0 days 04:00:00,Take Profit,0.5360003709793091,2.0,7716.936272432046,7957.235538960689
EURUSD=X,long,1.0890501405715942,1.0871110294342041,130781.71357699437,-253.60027736411087,-19.391111373900927,2025-03-19 16:00:00+00:00,2025-03-19 17:00:00+00:00,0 days 01:00:00,Stop Loss,0.5041012763977051,2.0,7957.235538960689,7703.635261596578
EURUSD=X,short,1.0904314849853516,1.0870383646011352,82451.46816786841,279.76775734896006,33.93120384216353,2025-03-20 04:00:00+00:00,2025-03-20 08:00:00+00:00,0 days 04:00:00,Take Profit,0.5224607586860657,2.0,7703.635261596578,7983.403018945538
EURUSD=X,long,1.0830369855880737,1.0854584310531616,111167.03430012979,269.18491107332414,24.214454650879347,2025-03-20 13:00:00+00:00,2025-03-20 19:00:00+00:00,0 days 06:00:00,Take Profit,0.5321642756462097,2.0,7983.403018945538,8252.587930018863
EURUSD=X,short,1.0853406522750855,1.0830369855880737,113354.43905154863,261.1308450679578,23.036666870117628,2025-03-20 20:00:00+00:00,2025-03-21 09:00:00+00:00,0 days 13:00:00,Take Profit,0.5339381098747253,2.0,8252.587930018863,8513.71877508682
EURUSD=X,long,1.08139797706604,1.0838108394622803,123896.42002086897,298.94501289714594,24.128623962402784,2025-03-21 15:00:00+00:00,2025-03-24 00:00:00+00:00,2 days 09:00:00,Take Profit,0.5434790849685669,2.0,8513.71877508682,8812.663787983965
EURUSD=X,long,1.0831542875289917,1.07971361618042,106361.13170796503,-365.9536984692598,-34.40671348571733,2025-03-24 01:00:00+00:00,2025-03-24 13:00:00+00:00,0 days 12:00:00,Stop Loss,0.5233187675476074,2.0,8812.663787983965,8446.710089514705
EURUSD=X,long,1.0803469087600708,1.0825198028564453,115086.73934154797,250.07129648624692,21.728940963745558,2025-03-24 14:00:00+00:00,2025-03-25 12:00:00+00:00,0 days 22:00:00,Take Profit,0.6224597692489624,2.0,8446.710089514705,8696.781386000952
EURUSD=X,short,1.0816997621536255,1.0796472694396972,125884.79573050018,258.3776260311998,20.524927139282667,2025-03-25 13:00:00+00:00,2025-03-25 21:00:00+00:00,0 days 08:00:00,Take Profit,0.5483083724975586,2.0,8696.781386000952,8955.159012032153
EURUSD=X,short,1.0799469087600708,1.07778629322052,165083.60660245063,356.6822057503501,21.606155395508253,2025-03-26 08:00:00+00:00,2025-03-26 13:00:00+00:00,0 days 05:00:00,Take Profit,0.5325948596000671,2.0,8955.159012032153,9311.841217782503
EURUSD=X,long,1.0759315158843994,1.0742600296020508,146143.6581917624,-244.27711991977182,-16.714862823485888,2025-03-26 18:00:00+00:00,2025-03-26 21:00:00+00:00,0 days 03:00:00,Stop Loss,0.5907074213027954,2.0,9311.841217782503,9067.56409786273
EURUSD=X,long,1.0743138458251953,1.0766898725509644,145209.60879047733,345.0219113246479,23.76026725769087,2025-03-26 22:00:00+00:00,2025-03-27 01:00:00+00:00,0 days 03:00:00,Take Profit,0.5760893225669861,2.0,9067.56409786273,9412.586009187378
EURUSD=X,long,1.0795308019638061,1.077618512916565,136605.77272952962,-261.22972298059557,-19.12289047241167,2025-03-27 17:00:00+00:00,2025-03-28 09:00:00+00:00,0 days 16:00:00,Stop Loss,0.6838278770446777,2.0,9412.586009187378,9151.356286206783
EURUSD=X,long,1.0774379636764526,1.0812317464828491,161329.35301858545,612.0485256489853,37.937828063965284,2025-03-28 10:00:00+00:00,2025-03-28 13:00:00+00:00,0 days 03:00:00,Take Profit,0.5058395266532898,2.0,9151.356286206783,9763.404811855768
EURUSD=X,long,1.0824510719299316,1.0805305574417114,139259.80525438258,-267.4504736177612,-19.205144882201708,2025-03-28 17:00:00+00:00,2025-03-31 13:00:00+01:00,2 days 19:00:00,Stop Loss,0.5553088188171387,2.0,9763.404811855768,9495.954338238007
EURUSD=X,long,1.0809305574417114,1.078199658203125,137856.4376472017,-376.47204060497415,-27.308992385863817,2025-03-31 15:00:00+01:00,2025-04-01 12:00:00+01:00,0 days 21:00:00,Stop Loss,0.5646826028823853,2.0,9495.954338238007,9119.482297633032
