pair,direction,entry_price,exit_price,position_size,pnl,pips,entry_time,exit_time,duration,reason,confidence,risk_reward,balance_before,balance_after
USDJPY=X,short,148.90599487304686,148.1209979248047,68.87867938769352,54.069553118290074,78.4996948242167,2025-07-16 05:00:00+01:00,2025-07-16 16:00:00+01:00,0 days 11:00:00,Take Profit,0.5496251583099365,2.0,964.3351435954143,1018.4046967137043
USDJPY=X,long,148.06400634765626,147.66099975585936,70.61503681900292,-28.458325318038654,-40.300659179689546,2025-07-16 17:00:00+01:00,2025-07-16 18:00:00+01:00,0 days 01:00:00,Stop Loss,0.5066649913787842,2.0,1018.4046967137043,989.9463713956657
USDJPY=X,long,148.00800659179689,148.5249981689453,70.96643164970949,36.68904742317865,51.699157714841704,2025-07-17 00:00:00+01:00,2025-07-17 04:00:00+01:00,0 days 04:00:00,Take Profit,0.48979514837265015,2.0,989.9463713956657,1026.6354188188443
USDJPY=X,short,148.46199462890624,148.79999877929689,66.9048136615488,-22.61410469871625,-33.800415039064546,2025-07-17 06:00:00+01:00,2025-07-18 08:00:00+01:00,1 days 02:00:00,Stop Loss,0.540008544921875,2.0,1026.6354188188443,1004.0213141201281
USDJPY=X,long,148.52300598144532,148.23799560546874,100.03136152028544,-28.509975956346047,-28.501037597658296,2025-07-18 12:00:00+01:00,2025-07-18 14:00:00+01:00,0 days 02:00:00,Stop Loss,0.5362485647201538,2.0,1004.0213141201281,975.511338163782
USDJPY=X,short,148.66699645996093,148.31600524902345,92.76567919226463,32.55993807313071,35.099121093747954,2025-07-18 17:00:00+01:00,2025-07-21 06:00:00+01:00,2 days 13:00:00,Take Profit,0.5104447603225708,2.0,975.511338163782,1008.0712762369128
USDJPY=X,long,147.28899719238282,147.61900756835936,98.82530760854084,32.613376919891984,33.001037597654204,2025-07-21 16:00:00+01:00,2025-07-22 05:00:00+01:00,0 days 13:00:00,Take Profit,0.5317664742469788,2.0,1008.0712762369128,1040.6846531568049
USDJPY=X,short,147.75299499511718,147.4520068359375,114.2300796444684,34.3819013951353,30.098815917966704,2025-07-22 06:00:00+01:00,2025-07-22 10:00:00+01:00,0 days 04:00:00,Take Profit,0.5140854716300964,2.0,1040.6846531568049,1075.0665545519403
USDJPY=X,short,147.51500366210936,147.21200134277345,117.45398395083834,35.58882955234759,30.300231933591704,2025-07-22 11:00:00+01:00,2025-07-22 12:00:00+01:00,0 days 01:00:00,Take Profit,0.5572577118873596,2.0,1075.0665545519403,1110.6553841042878
USDJPY=X,long,146.467998046875,146.90799377441405,100.59480388200063,44.26128392070812,43.999572753904204,2025-07-22 15:00:00+01:00,2025-07-23 03:00:00+01:00,0 days 12:00:00,Take Profit,0.5055946111679077,2.0,1110.6553841042878,1154.916668024996
USDJPY=X,short,146.9050030517578,146.22199584960939,77.83217591258587,53.159936707178694,68.3007202148417,2025-07-23 04:00:00+01:00,2025-07-23 12:00:00+01:00,0 days 08:00:00,Take Profit,0.5139179229736328,2.0,1154.916668024996,1208.0766047321747
USDJPY=X,long,145.95299865722657,146.39600036621093,100.95113247579339,44.721524210682446,44.300170898435454,2025-07-24 02:00:00+01:00,2025-07-24 08:00:00+01:00,0 days 06:00:00,Take Profit,0.5376100540161133,2.0,1208.0766047321747,1252.7981289428571
USDJPY=X,short,146.907001953125,147.22399475097657,85.88144084803,-27.223798217942253,-31.699279785158296,2025-07-24 16:00:00+01:00,2025-07-25 01:00:00+01:00,0 days 09:00:00,Stop Loss,0.5339829921722412,2.0,1252.7981289428571,1225.574330724915
USDJPY=X,short,147.34000061035155,146.95299865722657,113.9483902062506,44.09824956526627,38.700195312497954,2025-07-25 02:00:00+01:00,2025-07-25 06:00:00+01:00,0 days 04:00:00,Take Profit,0.5332948565483093,2.0,1225.574330724915,1269.6725802901813
USDJPY=X,short,147.36400268554686,147.77399780273439,117.12587214470487,-48.021035675658815,-40.999511718752046,2025-07-25 08:00:00+01:00,2025-07-25 09:00:00+01:00,0 days 01:00:00,Stop Loss,0.5417793989181519,2.0,1269.6725802901813,1221.6515446145224
USDJPY=X,short,147.83600280761718,148.31200744628907,109.09584090586796,-51.93012633100427,-47.600463867189546,2025-07-25 13:00:00+01:00,2025-07-28 08:00:00+01:00,2 days 19:00:00,Stop Loss,0.5628691911697388,2.0,1221.6515446145224,1169.7214182835182
USDJPY=X,short,148.25000427246093,148.50599243164064,109.17225580082155,-27.946804795948502,-25.598815917970796,2025-07-28 09:00:00+01:00,2025-07-28 17:00:00+01:00,0 days 08:00:00,Stop Loss,0.5348939895629883,2.0,1169.7214182835182,1141.7746134875697
USDJPY=X,long,148.25500061035157,148.6969952392578,107.33866798579494,47.44311472367042,44.199462890622954,2025-07-29 06:00:00+01:00,2025-07-29 12:00:00+01:00,0 days 06:00:00,Take Profit,0.5850064158439636,2.0,1141.7746134875697,1189.2177282112402
USDJPY=X,short,148.53400085449218,148.07599975585939,117.59784690138719,53.85994307768621,45.800109863279204,2025-07-29 14:00:00+01:00,2025-07-30 01:00:00+01:00,0 days 11:00:00,Take Profit,0.5160216093063354,2.0,1189.2177282112402,1243.0776712889265
USDJPY=X,long,148.06400634765626,148.8270001220703,134.29292397794438,102.46466494302979,76.2993774414042,2025-07-30 03:00:00+01:00,2025-07-30 13:00:00+01:00,0 days 10:00:00,Take Profit,0.575276255607605,2.0,1243.0776712889265,1345.5423362319561
USDJPY=X,short,149.3270001220703,148.85299255371095,112.47290677773698,53.313009048023474,47.400756835935454,2025-07-30 19:00:00+01:00,2025-07-31 03:00:00+01:00,0 days 08:00:00,Take Profit,0.5316657423973083,2.0,1345.5423362319561,1398.8553452799797
USDJPY=X,long,148.7649951171875,149.6080059814453,79.27446592291741,66.82923603125349,84.3010864257792,2025-07-31 04:00:00+01:00,2025-07-31 09:00:00+01:00,0 days 05:00:00,Take Profit,0.5413927435874939,2.0,1398.8553452799797,1465.6845813112332
USDJPY=X,short,150.64099548339843,150.73299743652345,114.7712269268597,-10.559177039826032,-9.200195312502046,2025-07-31 18:00:00+01:00,2025-07-31 23:00:00+01:00,0 days 05:00:00,End of Period,0.5278978943824768,2.0,1465.6845813112332,1455.1254042714072
