timestamp,balance,equity
2025-07-07 16:00:00+01:00,1000.0,1000.0
2025-07-07 17:00:00+01:00,1000.0,964.1061963094381
2025-07-07 18:00:00+01:00,964.1061963094381,964.1061963094381
2025-07-07 19:00:00+01:00,964.1061963094381,964.1061963094381
2025-07-07 20:00:00+01:00,964.1061963094381,964.1061963094381
2025-07-07 21:00:00+01:00,964.1061963094381,964.3140836596474
2025-07-07 22:00:00+01:00,964.1061963094381,965.2463847893581
2025-07-07 23:00:00+01:00,964.1061963094381,981.6074795300765
2025-07-08 00:00:00+01:00,964.1061963094381,977.5685614156013
2025-07-08 01:00:00+01:00,964.1061963094381,948.5724161101944
2025-07-08 02:00:00+01:00,964.1061963094381,939.6665700643484
2025-07-08 03:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 04:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 05:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 06:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 07:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 08:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 09:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 10:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 11:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 12:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 13:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 14:00:00+01:00,939.6665700643484,939.6665700643484
2025-07-08 15:00:00+01:00,939.6665700643484,921.5888143803438
2025-07-08 16:00:00+01:00,939.6665700643484,931.6973987568338
2025-07-08 17:00:00+01:00,939.6665700643484,938.5002268869628
2025-07-08 18:00:00+01:00,939.6665700643484,941.2216547524058
2025-07-08 19:00:00+01:00,939.6665700643484,946.4702287119712
2025-07-08 20:00:00+01:00,939.6665700643484,950.3588302722935
2025-07-08 21:00:00+01:00,939.6665700643484,952.982375718598
2025-07-08 22:00:00+01:00,939.6665700643484,960.369532229645
2025-07-08 23:00:00+01:00,939.6665700643484,954.3438311847978
2025-07-09 00:00:00+01:00,939.6665700643484,926.3509423781297
2025-07-09 01:00:00+01:00,939.6665700643484,934.1266624318177
2025-07-09 02:00:00+01:00,939.6665700643484,926.9337876920911
2025-07-09 03:00:00+01:00,939.6665700643484,908.1759568244495
2025-07-09 04:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 05:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 06:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 07:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 08:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 09:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 10:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 11:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 12:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 13:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 14:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 15:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 16:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 17:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 18:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 19:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 20:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 21:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 22:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-09 23:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 00:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 01:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 02:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 03:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 04:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 05:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 06:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 07:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 08:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 09:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 10:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 11:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 12:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 13:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 14:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 15:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 16:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 17:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 18:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 19:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 20:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 21:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 22:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-10 23:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 00:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 01:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 02:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 03:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 04:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 05:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 06:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 07:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 08:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 09:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 10:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 11:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 12:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 13:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 14:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 15:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 16:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 17:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 18:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 19:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 20:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-11 21:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 00:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 01:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 02:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 03:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 04:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 05:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 06:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 07:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 08:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 09:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 10:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 11:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 12:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 13:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 14:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 15:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 16:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 17:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 18:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 19:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 20:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 21:00:00+01:00,908.1759568244495,908.1759568244495
2025-07-14 22:00:00+01:00,908.1759568244495,902.8085859981569
2025-07-14 23:00:00+01:00,908.1759568244495,894.700118464888
2025-07-15 00:00:00+01:00,908.1759568244495,892.9463488891355
2025-07-15 01:00:00+01:00,908.1759568244495,914.9696154490845
2025-07-15 02:00:00+01:00,908.1759568244495,894.2620940331938
2025-07-15 03:00:00+01:00,908.1759568244495,911.7931023948141
2025-07-15 04:00:00+01:00,908.1759568244495,905.6557448041686
2025-07-15 05:00:00+01:00,908.1759568244495,906.0954410848387
2025-07-15 06:00:00+01:00,908.1759568244495,916.6130429924253
2025-07-15 07:00:00+01:00,908.1759568244495,902.2602195340513
2025-07-15 08:00:00+01:00,908.1759568244495,898.3163277998283
2025-07-15 09:00:00+01:00,908.1759568244495,904.6710257573449
2025-07-15 10:00:00+01:00,908.1759568244495,901.384170670663
2025-07-15 11:00:00+01:00,908.1759568244495,898.7543522315224
2025-07-15 12:00:00+01:00,908.1759568244495,879.1418918948671
2025-07-15 13:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 14:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 15:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 16:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 17:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 18:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 19:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 20:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 21:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 22:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-15 23:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-16 00:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-16 01:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-16 02:00:00+01:00,879.1418918948671,879.1418918948671
2025-07-16 03:00:00+01:00,879.1418918948671,870.0877930927855
2025-07-16 04:00:00+01:00,879.1418918948671,860.2863901169285
2025-07-16 05:00:00+01:00,879.1418918948671,868.4426187551956
2025-07-16 06:00:00+01:00,879.1418918948671,876.7472670075409
2025-07-16 07:00:00+01:00,879.1418918948671,889.1677053272089
2025-07-16 08:00:00+01:00,879.1418918948671,871.4349865128801
2025-07-16 09:00:00+01:00,879.1418918948671,875.1009509806119
2025-07-16 10:00:00+01:00,879.1418918948671,884.0049861359654
2025-07-16 11:00:00+01:00,879.1418918948671,884.6032313496345
2025-07-16 12:00:00+01:00,879.1418918948671,880.4885829716509
2025-07-16 13:00:00+01:00,879.1418918948671,885.2026182526425
2025-07-16 14:00:00+01:00,879.1418918948671,877.34551222121
2025-07-16 15:00:00+01:00,879.1418918948671,902.5608629637586
2025-07-16 16:00:00+01:00,879.1418918948671,930.1703362503227
2025-07-16 17:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-16 18:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-16 19:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-16 20:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-16 21:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-16 22:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-16 23:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 00:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 01:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 02:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 03:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 04:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 05:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 06:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 07:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 08:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 09:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 10:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 11:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 12:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 13:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 14:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 15:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 16:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 17:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 18:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 19:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 20:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 21:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 22:00:00+01:00,930.1703362503227,930.1703362503227
2025-07-17 23:00:00+01:00,930.1703362503227,930.1703362503227
