pair,direction,entry_price,exit_price,position_size,entry_time,exit_time,exit_reason,pnl,pnl_pct,confidence,entry_balance,exit_balance,duration_hours
GBPUSD=X,sell,1.3078734874725342,1.3104270696640015,1154.3985297697939,2024-08-22 18:00:00+01:00,2024-08-23 02:00:00+01:00,Stop Loss,-2.9478515274761623,-0.19524688098097953,0.73,1509.8072310631865,1506.8593795357103,8.0
EURUSD=X,buy,1.113089919090271,1.118067979812622,1353.7624891682312,2024-08-23 02:00:00+01:00,2024-08-23 15:00:00+01:00,Take Profit,6.739111874720593,0.44722898275995937,0.75,1506.8593795357103,1513.5984914104308,13.0
EURUSD=X,sell,1.118067979812622,1.1196954250335693,1353.762489168231,2024-08-23 15:00:00+01:00,2024-08-23 18:00:00+01:00,Stop Loss,-2.203174293294512,-0.1455587003949447,0.8,1513.5984914104308,1511.3953171171363,3.0
USDJPY=X,sell,144.4010009765625,143.91900634765625,10.466654018294848,2024-08-23 18:00:00+01:00,2024-08-26 00:00:00+01:00,Take Profit,5.044871019438136,0.3337889804409886,0.73,1511.3953171171363,1516.4401881365745,54.0
GBPUSD=X,sell,1.3203411102294922,1.3236092329025269,1148.5215270415974,2024-08-26 04:00:00+01:00,2024-08-27 10:00:00+01:00,Stop Loss,-3.753509242993044,-0.24752108737011352,0.75,1516.4401881365745,1512.6866788935815,30.0
EURUSD=X,buy,1.117193579673767,1.1147029399871826,1354.0058826110537,2024-08-27 10:00:00+01:00,2024-08-28 06:00:00+01:00,Stop Loss,-3.372340787099927,-0.2229371643284745,0.75,1512.6866788935815,1509.3143381064815,20.0
EURUSD=X,sell,1.1147029399871826,1.1088933944702148,1354.0058826110535,2024-08-28 06:00:00+01:00,2024-08-29 09:00:00+01:00,Take Profit,7.866158805271039,0.5211743244379147,0.73,1509.3143381064815,1517.1804969117525,27.0
EURUSD=X,sell,1.1088933944702148,1.1052166223526,1368.1932857365437,2024-08-29 09:00:00+01:00,2024-08-30 17:00:00+01:00,Take Profit,5.030534924503829,0.3315712886333282,0.75,1517.1804969117525,1522.2110318362563,32.0
EURUSD=X,sell,1.1052166223526,1.107051968574524,1377.2965417367939,2024-08-30 17:00:00+01:00,2024-09-02 08:00:00+01:00,Stop Loss,-2.527816004345379,-0.16606212617550486,0.75,1522.2110318362563,1519.683215831911,63.0
EURUSD=X,buy,1.107051968574524,1.1043622493743896,1372.7297895406884,2024-09-02 08:00:00+01:00,2024-09-03 10:00:00+01:00,Stop Loss,-3.6922576715238753,-0.24296232484890906,0.73,1519.683215831911,1515.990958160387,26.0
USDJPY=X,buy,145.94400024414062,145.4409942626953,10.387483936471387,2024-09-03 10:00:00+01:00,2024-09-03 14:00:00+01:00,Stop Loss,-5.224966552212209,-0.34465684139386693,0.72,1515.990958160387,1510.7659916081748,4.0
EURUSD=X,sell,1.1044842004776,1.109385371208191,1367.8475354875068,2024-09-03 15:00:00+01:00,2024-09-04 15:00:00+01:00,Stop Loss,-6.704054304842157,-0.4437520001165667,0.73,1510.7659916081748,1504.0619373033326,24.0
EURUSD=X,sell,1.109385371208191,1.110987663269043,1355.7614660677505,2024-09-04 15:00:00+01:00,2024-09-05 14:00:00+01:00,Stop Loss,-2.1723258334894937,-0.1444306101771518,0.8,1504.0619373033326,1501.889611469843,23.0
EURUSD=X,sell,1.110987663269043,1.1079105138778687,1351.8508450855202,2024-09-05 14:00:00+01:00,2024-09-09 05:00:00+01:00,Take Profit,4.159847004913393,0.2769742178882446,0.8,1501.889611469843,1506.0494584747564,87.0
EURUSD=X,sell,1.1079105138778687,1.1038745641708374,1359.3602006748145,2024-09-09 05:00:00+01:00,2024-09-09 21:00:00+01:00,Take Profit,5.4863094036634585,0.364284809691422,0.73,1506.0494584747564,1511.5357678784198,16.0
EURUSD=X,sell,1.1038745641708374,1.1059499979019165,1369.3002963736124,2024-09-09 21:00:00+01:00,2024-09-12 18:00:00+01:00,Stop Loss,-2.8418920230704057,-0.18801354777460963,0.73,1511.5357678784198,1508.6938758553495,69.0
USDJPY=X,sell,142.27099609375,141.79100036621094,10.604367139323253,2024-09-12 18:00:00+01:00,2024-09-12 21:00:00+01:00,Take Profit,5.090050920130792,0.3373812939516973,0.73,1508.6938758553495,1513.7839267754803,3.0
USDJPY=X,sell,141.79100036621094,141.1959991455078,10.67616366952594,2024-09-12 21:00:00+01:00,2024-09-13 01:00:00+01:00,Take Profit,6.352330415794288,0.4196325712960516,0.73,1513.7839267754803,1520.1362571912746,4.0
USDJPY=X,buy,141.2259979248047,140.97300720214844,10.763855660631735,2024-09-13 02:00:00+01:00,2024-09-13 04:00:00+01:00,Stop Loss,-2.72315562215079,-0.17913891661148262,0.72,1520.1362571912746,1517.4131015691237,2.0
USDJPY=X,sell,140.97300720214844,140.57200622558594,10.763855660631734,2024-09-13 04:00:00+01:00,2024-09-13 10:00:00+01:00,Take Profit,4.3163166314911185,0.28445231077995237,0.73,1517.4131015691237,1521.7294182006149,6.0
GBPUSD=X,sell,1.313628911972046,1.3154432773590088,1158.4165089029323,2024-09-13 10:00:00+01:00,2024-09-13 15:00:00+01:00,Stop Loss,-2.1017908174398694,-0.13811856380651133,0.75,1521.7294182006149,1519.627627383175,5.0
GBPUSD=X,buy,1.3154432773590088,1.3131458759307861,1155.2209460784227,2024-09-13 15:00:00+01:00,2024-09-13 17:00:00+01:00,Stop Loss,-2.6540062514332963,-0.17464846016280583,0.71,1519.627627383175,1516.9736211317418,2.0
EURUSD=X,sell,1.1086474657058716,1.1107407808303833,1368.3101870132275,2024-09-13 17:00:00+01:00,2024-09-16 04:00:00+01:00,Stop Loss,-2.8643044094982475,-0.1888170215749254,0.73,1516.9736211317418,1514.1093167222434,59.0
GBPUSD=X,buy,1.3160319328308105,1.3200099468231201,1150.5110772391097,2024-09-16 04:00:00+01:00,2024-09-16 12:00:00+01:00,Take Profit,4.576749163564335,0.3022733638197353,0.75,1514.1093167222434,1518.6860658858077,8.0
USDJPY=X,buy,140.23500061035156,140.7969970703125,10.829579343786907,2024-09-16 13:00:00+01:00,2024-09-16 16:00:00+01:00,Take Profit,6.086185254074334,0.4007533479623012,0.75,1518.6860658858077,1524.772251139882,3.0
USDJPY=X,buy,140.7969970703125,140.4429931640625,10.829579343786907,2024-09-16 16:00:00+01:00,2024-09-17 02:00:00+01:00,Stop Loss,-3.833713390744877,-0.25142859124560324,0.73,1524.772251139882,1520.9385377491371,10.0
EURUSD=X,sell,1.1127183437347412,1.1148271560668945,1366.8674973437041,2024-09-17 04:00:00+01:00,2024-09-17 09:00:00+01:00,Stop Loss,-2.882467034817949,-0.1895189689311023,0.73,1520.9385377491371,1518.0560707143193,5.0
GBPUSD=X,buy,1.3228563070297241,1.318878412246704,1147.5593098413592,2024-09-17 09:00:00+01:00,2024-09-17 14:00:00+01:00,Stop Loss,-4.564870191823997,-0.30070497920910144,0.71,1518.0560707143193,1513.4912005224953,5.0
EURUSD=X,sell,1.111605167388916,1.1142061948776245,1361.5366723038737,2024-09-17 14:00:00+01:00,2024-09-18 10:00:00+01:00,Stop Loss,-3.541394311547067,-0.23398843087587745,0.73,1513.4912005224953,1509.9498062109483,20.0
EURUSD=X,sell,1.1142061948776245,1.1107407808303833,1355.1798698954362,2024-09-18 10:00:00+01:00,2024-09-18 20:00:00+01:00,Take Profit,4.696259357674162,0.3110208921089175,0.8,1509.9498062109483,1514.6460655686224,10.0
EURUSD=X,sell,1.1107407808303833,1.1133378744125366,1363.6359551292262,2024-09-18 20:00:00+01:00,2024-09-19 06:00:00+01:00,Stop Loss,-3.5414901874596265,-0.23381635274179352,0.75,1514.6460655686224,1511.1045753811627,10.0
EURUSD=X,buy,1.1133378744125366,1.118067979812622,1357.274022657777,2024-09-19 06:00:00+01:00,2024-09-19 10:00:00+01:00,Take Profit,6.420049183969252,0.424858033557992,0.75,1511.1045753811627,1517.524624565132,4.0
EURUSD=X,sell,1.118067979812622,1.113089919090271,1357.274022657777,2024-09-19 10:00:00+01:00,2024-09-19 13:00:00+01:00,Take Profit,6.756592501660122,0.4452377504975459,0.8,1517.524624565132,1524.2812170667921,3.0
USDJPY=X,buy,143.75599670410156,143.3300018310547,10.603253095620618,2024-09-19 13:00:00+01:00,2024-09-19 14:00:00+01:00,Stop Loss,-4.51693145635279,-0.29633189766943535,0.75,1524.2812170667921,1519.7642856104394,1.0
USDJPY=X,buy,143.3300018310547,142.9080047607422,10.603253095620618,2024-09-19 14:00:00+01:00,2024-09-19 15:00:00+01:00,Stop Loss,-4.474541742133847,-0.2944234039778459,0.73,1519.7642856104394,1515.2897438683055,1.0
EURUSD=X,sell,1.1132138967514038,1.1158223152160645,1361.1847177709917,2024-09-19 15:00:00+01:00,2024-09-19 17:00:00+01:00,Stop Loss,-3.550539351647743,-0.23431422049909434,0.75,1515.2897438683055,1511.7392045166578,2.0
EURUSD=X,buy,1.1158223152160645,1.1104941368103027,1354.820730775517,2024-09-19 17:00:00+01:00,2024-09-23 08:00:00+01:00,Stop Loss,-7.218726561396421,-0.4775113683516884,0.73,1511.7392045166578,1504.5204779552614,87.0
EURUSD=X,buy,1.1104941368103027,1.1135857105255127,1354.8207307755172,2024-09-23 08:00:00+01:00,2024-09-23 15:00:00+01:00,Take Profit,4.18852816008714,0.27839622135151093,0.8,1504.5204779552614,1508.7090061153485,7.0
GBPUSD=X,buy,1.3351491689682007,1.3392080068588257,1129.9928436320522,2024-09-23 15:00:00+01:00,2024-09-24 17:00:00+01:00,Take Profit,4.586457769868864,0.30399883286162377,0.73,1508.7090061153485,1513.2954638852175,26.0
GBPUSD=X,buy,1.3392080068588257,1.3370592594146729,1129.9928436320524,2024-09-24 17:00:00+01:00,2024-09-25 11:00:00+01:00,Stop Loss,-2.4280692346653634,-0.16044911866923633,0.73,1513.2954638852175,1510.8673946505521,18.0
GBPUSD=X,sell,1.337595820426941,1.3396564722061157,1129.539560140301,2024-09-25 12:00:00+01:00,2024-09-25 13:00:00+01:00,Stop Loss,-2.327587704251438,-0.15405638592060455,0.73,1510.8673946505521,1508.5398069463006,1.0
EURUSD=X,sell,1.1174432039260864,1.1128422021865845,1349.992376924495,2024-09-25 15:00:00+01:00,2024-09-25 20:00:00+01:00,Take Profit,6.211317274543977,0.41174367729263905,0.73,1508.5398069463006,1514.7511242208445,5.0
USDJPY=X,buy,144.81199645996094,144.35699462890625,10.460121821741875,2024-09-26 02:00:00+01:00,2024-09-26 11:00:00+01:00,Stop Loss,-4.759374581947647,-0.3142017527397953,0.73,1514.7511242208445,1509.9917496388969,9.0
EURUSD=X,buy,1.1156978607177734,1.1135857105255127,1353.405615268867,2024-09-26 11:00:00+01:00,2024-09-27 08:00:00+01:00,Stop Loss,-2.8585959304969055,-0.18931202314055803,0.73,1509.9917496388969,1507.1331537084,21.0
EURUSD=X,buy,1.1135857105255127,1.1166945695877075,1353.405615268867,2024-09-27 08:00:00+01:00,2024-09-27 11:00:00+01:00,Take Profit,4.207547311853979,0.2791755527042208,0.8,1507.1331537084,1511.3407010202538,3.0
USDJPY=X,sell,143.218994140625,142.51300048828125,10.552655463676045,2024-09-27 11:00:00+01:00,2024-09-27 13:00:00+01:00,Take Profit,7.45010777272588,0.4929469422544215,0.73,1511.3407010202538,1518.7908087929798,2.0
EURUSD=X,buy,1.1203227043151855,1.1181930303573608,1355.6726137415594,2024-09-27 13:00:00+01:00,2024-09-27 15:00:00+01:00,Stop Loss,-2.887140660821552,-0.19009468875546023,0.75,1518.7908087929798,1515.9036681321581,2.0
EURUSD=X,buy,1.1181930303573608,1.116071343421936,1355.6726137415594,2024-09-27 15:00:00+01:00,2024-09-27 16:00:00+01:00,Stop Loss,-2.876312873288664,-0.18974245750277474,0.73,1515.9036681321581,1513.0273552588694,1.0
GBPUSD=X,buy,1.3394949436187744,1.3373990058898926,1129.550628366898,2024-09-27 16:00:00+01:00,2024-09-27 21:00:00+01:00,Stop Loss,-2.367467778676367,-0.1564722389484695,0.73,1513.0273552588694,1510.659887480193,5.0
GBPUSD=X,sell,1.3373990058898926,1.3399616479873657,1129.550628366898,2024-09-27 21:00:00+01:00,2024-09-30 08:00:00+01:00,Stop Loss,-2.894633991480256,-0.1916138778470219,0.73,1510.659887480193,1507.7652534887127,59.0
EURUSD=X,buy,1.1175681352615356,1.1147029399871826,1349.148392760735,2024-09-30 08:00:00+01:00,2024-09-30 16:00:00+01:00,Stop Loss,-3.86557359933904,-0.25637768149881157,0.75,1507.7652534887127,1503.8996798893736,8.0
EURUSD=X,sell,1.1147029399871826,1.1104941368103027,1349.148392760735,2024-09-30 16:00:00+01:00,2024-10-01 09:00:00+01:00,Take Profit,5.678300041533769,0.37757173018026463,0.73,1503.8996798893736,1509.5779799309073,17.0
EURUSD=X,sell,1.1104941368103027,1.1058276891708374,1359.3750114403144,2024-10-01 09:00:00+01:00,2024-10-01 17:00:00+01:00,Take Profit,6.343452313283814,0.420213622457195,0.73,1509.5779799309073,1515.921432244191,8.0
USDJPY=X,sell,143.6300048828125,143.89300537109375,10.554350628067088,2024-10-01 17:00:00+01:00,2024-10-02 02:00:00+01:00,Stop Loss,-2.7757993686731615,-0.18310971199634204,0.73,1515.921432244191,1513.1456328755178,9.0
USDJPY=X,buy,144.0,143.72999572753906,10.507955783857762,2024-10-02 03:00:00+01:00,2024-10-02 05:00:00+01:00,Stop Loss,-2.837192956472215,-0.18750296698676214,0.75,1513.1456328755178,1510.3084399190457,2.0
USDJPY=X,sell,143.70899963378906,143.89300537109375,10.509491011472742,2024-10-02 06:00:00+01:00,2024-10-02 07:00:00+01:00,Stop Loss,-1.9338066422630278,-0.1280405108751615,0.75,1510.3084399190457,1508.3746332767826,1.0
EURUSD=X,buy,1.107051968574524,1.1038745641708374,1362.5147473600673,2024-10-02 07:00:00+01:00,2024-10-02 15:00:00+01:00,Stop Loss,-4.329260358349709,-0.28701492738212214,0.73,1508.3746332767826,1504.0453729184328,8.0
EURUSD=X,sell,1.1038745641708374,1.0963709354400635,1362.5147473600673,2024-10-02 15:00:00+01:00,2024-10-04 13:00:00+01:00,Take Profit,10.223804804394177,0.6797537486888456,0.75,1504.0453729184328,1514.269177722827,46.0
EURUSD=X,buy,1.0963709354400635,1.0997470617294312,1381.165013385754,2024-10-04 13:00:00+01:00,2024-10-08 08:00:00+01:00,Take Profit,4.662987511646502,0.3079365003426108,0.8,1514.269177722827,1518.9321652344734,91.0
EURUSD=X,buy,1.0997470617294312,1.0974539518356323,1381.165013385754,2024-10-08 08:00:00+01:00,2024-10-08 15:00:00+01:00,Stop Loss,-3.1671631571636634,-0.20851248196951294,0.73,1518.9321652344734,1515.7650020773096,7.0
EURUSD=X,sell,1.0974539518356323,1.0925379991531372,1381.1650133857538,2024-10-08 15:00:00+01:00,2024-10-10 15:00:00+01:00,Take Profit,6.789741852522101,0.44794159010248735,0.73,1515.7650020773096,1522.5547439298318,48.0
GBPUSD=X,sell,1.3050060272216797,1.3075141906738281,1166.7032275485403,2024-10-10 15:00:00+01:00,2024-10-11 08:00:00+01:00,Stop Loss,-2.9262823948408707,-0.19219554544803483,0.73,1522.5547439298318,1519.628461534991,17.0
GBPUSD=X,buy,1.3075141906738281,1.304886817932129,1162.227127150222,2024-10-11 08:00:00+01:00,2024-10-14 00:00:00+01:00,Stop Loss,-3.0536038735378854,-0.20094410909186392,0.73,1519.628461534991,1516.574857661453,64.0
